Sample	n_segs	frac_altered	n_extrema
TCGA-18-3421-01	300	0.604625018	179
TCGA-18-4083-01	364	0.76823614	219
TCGA-18-4086-01	237	0.329435059	157
TCGA-18-4721-01	213	0.477559694	130
TCGA-18-5592-01	172	0.909707886	89
TCGA-19-0955-01	98	0.212572692	41
TCGA-19-0957-01	134	0.205214565	74
TCGA-19-0960-01	156	0.21647861	79
TCGA-19-0962-01	215	0.394285591	148
TCGA-19-0963-01	146	0.170154888	82
TCGA-19-0964-01	158	0.120962827	90
TCGA-19-1385-01	103	0.204522177	58
TCGA-19-1386-01	182	0.164033593	116
TCGA-19-1387-01	158	0.35943978	88
TCGA-19-1388-01	278	0.881690744	178
TCGA-19-1389-01	113	0.190524936	65
TCGA-19-1390-01	251	0.875650407	166
TCGA-19-1392-01	205	0.755253019	127
TCGA-19-1786-01	274	0.422522015	183
TCGA-19-1787-01	128	0.985163986	59
TCGA-19-1789-01	137	0.10687188	79
TCGA-19-1791-01	97	0.177661559	39
TCGA-19-2619-01	316	0.275339024	231
TCGA-19-2620-01	159	0.175203989	104
TCGA-19-2621-01	175	0.654388211	110
TCGA-19-2623-01	122	0.729191875	76
TCGA-19-2624-01	140	0.107262466	80
TCGA-19-2625-01	247	0.532731062	160
TCGA-19-2629-01	112	0.798251415	50
TCGA-19-2631-01	169	0.144066849	110
TCGA-19-4065-01	136	0.604593106	81
TCGA-19-5947-01	298	0.402040516	223
TCGA-19-5950-01	242	0.159672142	148
TCGA-19-5951-01	124	0.096856005	71
TCGA-19-5952-01	76	0.162568683	29
TCGA-19-5953-01	109	0.179450351	56
TCGA-19-5954-01	142	0.140281387	85
TCGA-19-5955-01	55	0.20414353	15
TCGA-19-5956-01	98	0.470626065	42
TCGA-19-5958-01	115	0.183733371	61
TCGA-19-5959-01	150	0.146812265	86
TCGA-19-5960-01	222	0.934987738	143
TCGA-19-A60I-01	167	0.231302485	100
TCGA-19-A6J4-01	158	0.624275078	91
TCGA-19-A6J5-01	295	0.236336185	196
TCGA-20-0987-01	825	0.541864603	592
TCGA-20-0990-01	465	0.684693026	292
TCGA-20-0991-01	226	0.64466996	126
TCGA-20-0996-01	109	0.000803942	49
TCGA-20-1682-01	274	0.958101871	165
TCGA-20-1683-01	388	0.725496038	256
TCGA-20-1684-01	1052	0.80950994	748
TCGA-20-1685-01	269	0.65946085	160
TCGA-20-1686-01	353	0.796668604	201
TCGA-20-1687-01	268	0.95154153	160
TCGA-21-1071-01	163	0.540429502	87
TCGA-21-1072-01	154	0.824589998	85
TCGA-21-1075-01	177	0.574625324	104
TCGA-21-1076-01	78	0.479975231	28
TCGA-21-1079-01	149	0.66559119	73
TCGA-21-1080-01	163	0.845110672	87
TCGA-21-1081-01	161	0.829066155	87
TCGA-21-1082-01	185	0.834595295	99
TCGA-21-5782-01	239	0.380319989	139
TCGA-21-5783-01	389	0.502759144	269
TCGA-21-5784-01	88	0.218067215	32
TCGA-21-5786-01	217	0.813619675	118
TCGA-21-5787-01	294	0.844124407	188
TCGA-22-0940-01	169	0.377752383	92
TCGA-22-0944-01	147	0.675407086	69
TCGA-22-1000-01	76	0.215287808	24
TCGA-22-1002-01	115	0.269563838	53
TCGA-22-1005-01	103	0.002938974	50
TCGA-22-1011-01	58	0.507492157	18
TCGA-22-1012-01	199	0.672960749	120
TCGA-22-1016-01	147	0.540446447	83
TCGA-22-1017-01	249	0.520355728	151
TCGA-22-4591-01	516	0.638644065	355
TCGA-22-4593-01	315	0.66402023	201
TCGA-22-4594-01	315	0.634141885	204
TCGA-22-4595-01	435	0.938497164	286
TCGA-22-4596-01	74	0.25699742	25
TCGA-22-4599-01	162	0.710119894	78
TCGA-22-4601-01	178	0.602497155	98
TCGA-22-4604-01	377	0.66422253	247
TCGA-22-4605-01	74	0.464444904	25
TCGA-22-4607-01	262	0.768929757	159
TCGA-22-4609-01	80	0.366145647	35
TCGA-22-4613-01	305	0.557746697	172
TCGA-22-5471-01	178	0.662903801	84
TCGA-22-5472-01	79	0.494414035	31
TCGA-22-5473-01	304	0.724258238	195
TCGA-22-5474-01	117	0.526575642	61
TCGA-22-5477-01	206	0.817112735	108
TCGA-22-5478-01	197	0.694860535	114
TCGA-22-5479-01	69	0.498687401	24
TCGA-22-5480-01	156	0.436660539	84
TCGA-22-5481-01	298	0.599197903	190
TCGA-22-5482-01	147	0.490842294	81
TCGA-22-5483-01	136	0.851316197	67
TCGA-22-5485-01	179	0.667190949	101
TCGA-22-5489-01	225	0.399114704	132
TCGA-22-5491-01	225	0.740555874	136
TCGA-22-5492-01	161	0.353991411	84
TCGA-22-A5C4-01	432	0.641293083	273
TCGA-23-1021-01	244	0.875297338	151
TCGA-23-1022-01	437	0.851426656	286
TCGA-23-1023-01	253	0.252820809	152
TCGA-23-1024-01	325	0.590702934	206
TCGA-23-1026-01	303	0.350713969	185
TCGA-23-1027-01	450	0.963752753	323
TCGA-23-1028-01	322	0.963350342	194
TCGA-23-1029-01	175	0.734370468	90
TCGA-23-1030-01	390	0.653244835	244
TCGA-23-1031-01	250	0.778065809	143
TCGA-23-1032-01	523	0.890748489	368
TCGA-23-1109-01	316	0.642798533	202
TCGA-23-1110-01	375	0.667425019	247
TCGA-23-1111-01	290	0.686563317	193
TCGA-23-1113-01	177	0.947592739	110
TCGA-23-1114-01	344	0.871939228	215
TCGA-23-1116-01	278	0.634504887	161
TCGA-23-1117-01	451	0.710834593	284
TCGA-23-1118-01	458	0.765756954	304
TCGA-23-1119-01	285	0.868588892	173
TCGA-23-1120-01	404	0.981855647	255
TCGA-23-1121-01	920	0.946811466	632
TCGA-23-1122-01	285	0.828140416	166
TCGA-23-1123-01	399	0.904033505	267
TCGA-23-1124-01	515	0.761763575	321
TCGA-23-1809-01	382	0.999428193	238
TCGA-23-2072-01	407	0.915135148	257
TCGA-23-2077-01	282	0.896155042	172
TCGA-23-2078-01	435	0.481079899	287
TCGA-23-2079-01	220	0.981000736	127
TCGA-23-2081-01	212	0.993784557	125
TCGA-23-2084-01	229	0.756135748	139
TCGA-23-2641-01	252	0.93721957	151
TCGA-23-2643-01	531	0.837204407	408
TCGA-23-2645-01	440	0.711046261	305
TCGA-24-0966-01	301	0.560629961	184
TCGA-24-0968-01	349	0.627039879	206
TCGA-24-0970-01	515	0.860871743	341
TCGA-24-0975-01	107	0.380025896	46
TCGA-24-0979-01	413	0.759153754	262
TCGA-24-0980-01	140	0.716059223	66
TCGA-24-0982-01	236	0.846833567	135
TCGA-24-1103-01	325	0.940959536	192
TCGA-24-1104-01	212	0.639651385	110
TCGA-24-1105-01	268	0.732149845	168
TCGA-24-1413-01	143	0.848277783	66
TCGA-24-1416-01	109	0.947710429	45
TCGA-24-1417-01	290	0.72781752	178
TCGA-24-1418-01	295	0.78866115	174
TCGA-24-1419-01	139	0.957207675	71
TCGA-24-1422-01	425	0.767334584	274
TCGA-24-1423-01	299	0.712827257	180
TCGA-24-1424-01	398	0.767423217	240
TCGA-24-1425-01	258	0.913994066	152
TCGA-24-1426-01	562	0.935782549	398
TCGA-24-1427-01	417	0.688842117	282
TCGA-24-1428-01	412	0.856829318	235
TCGA-24-1430-01	190	0.928741703	94
TCGA-24-1431-01	324	0.94453712	210
TCGA-24-1434-01	306	0.899648966	192
TCGA-24-1435-01	390	0.931018893	251
TCGA-24-1436-01	369	0.868796025	217
TCGA-24-1463-01	212	0.947080003	125
TCGA-24-1464-01	210	0.724673594	115
TCGA-24-1466-01	974	0.758334416	716
TCGA-24-1467-01	245	0.449938704	137
TCGA-24-1469-01	607	0.584311291	388
TCGA-24-1470-01	394	0.588334241	249
TCGA-24-1471-01	173	0.917023087	104
TCGA-24-1474-01	431	0.954996606	283
TCGA-24-1544-01	348	0.652230687	233
TCGA-24-1545-01	175	0.635050711	90
TCGA-24-1546-01	325	0.87032826	191
TCGA-24-1548-01	268	0.924397185	174
TCGA-24-1549-01	445	0.833541781	290
TCGA-24-1550-01	458	0.924144005	294
TCGA-24-1551-01	1108	0.395652366	826
TCGA-24-1552-01	359	0.945734109	230
TCGA-24-1553-01	491	0.507107477	314
TCGA-24-1555-01	202	0.402626954	126
TCGA-24-1556-01	336	0.735538789	199
TCGA-24-1557-01	537	0.759869899	341
TCGA-24-1558-01	393	0.646788212	230
TCGA-24-1560-01	82	0.560705812	34
TCGA-24-1562-01	204	0.946039348	124
TCGA-24-1563-01	313	0.669591343	198
TCGA-24-1564-01	195	0.628255693	112
TCGA-24-1565-01	110	0.190437918	50
TCGA-24-1567-01	338	0.952570751	196
TCGA-24-1603-01	194	0.932597294	107
TCGA-24-1604-01	254	0.706664314	152
TCGA-24-1614-01	301	0.840204191	167
TCGA-24-1616-01	272	0.683073463	168
TCGA-24-1842-01	573	0.869656302	412
TCGA-24-1843-01	452	0.766652252	277
TCGA-24-1844-01	202	0.815894077	110
TCGA-24-1845-01	303	0.779276973	175
TCGA-24-1846-01	242	0.991467822	134
TCGA-24-1847-01	392	0.708961066	244
TCGA-24-1849-01	161	0.426385845	89
TCGA-24-1850-01	501	0.909964728	299
TCGA-24-1852-01	374	0.704391862	238
TCGA-24-1920-01	1386	0.697053194	984
TCGA-24-1923-01	206	0.607921356	116
TCGA-24-1924-01	388	0.798843854	240
TCGA-24-1927-01	388	0.93719014	244
TCGA-24-1928-01	378	0.881120227	270
TCGA-24-1930-01	278	0.730267793	169
TCGA-24-2019-01	425	0.785283945	252
TCGA-24-2020-01	504	0.914370967	337
TCGA-24-2023-01	946	0.985372297	679
TCGA-24-2024-01	313	0.947136929	211
TCGA-24-2026-01	696	0.734582625	458
TCGA-24-2027-01	386	0.936011891	255
TCGA-24-2029-01	211	0.744590651	121
TCGA-24-2030-01	623	0.655391799	409
TCGA-24-2033-01	280	0.686722404	161
TCGA-24-2035-01	241	0.368381226	143
TCGA-24-2038-01	66	0.857161547	25
TCGA-24-2254-01	274	0.947692578	161
TCGA-24-2260-01	428	0.715270794	260
TCGA-24-2261-01	268	0.839011048	161
TCGA-24-2262-01	569	0.387513888	400
TCGA-24-2267-01	354	0.794404446	225
TCGA-24-2271-01	180	0.874308274	106
TCGA-24-2280-01	449	0.95802092	281
TCGA-24-2281-01	342	0.634794943	222
TCGA-24-2288-01	521	0.73448435	320
TCGA-24-2289-01	764	0.952082616	496
TCGA-24-2290-01	362	0.960283343	235
TCGA-24-2293-01	261	0.654381212	159
TCGA-24-2295-01	291	0.690973638	177
TCGA-24-2297-01	533	0.846166724	350
TCGA-24-2298-01	717	0.928816017	452
TCGA-25-1312-01	311	0.711236912	196
TCGA-25-1313-01	232	0.797872596	126
TCGA-25-1314-01	353	0.715364103	224
TCGA-25-1315-01	451	0.900325164	300
TCGA-25-1316-01	72	0.947194724	28
TCGA-25-1317-01	155	0.74815784	87
TCGA-25-1318-01	246	0.76105217	150
TCGA-25-1319-01	320	0.733289754	198
TCGA-25-1320-01	325	0.783222773	200
TCGA-25-1321-01	195	0.896675222	100
TCGA-25-1322-01	498	0.854287337	348
TCGA-25-1323-01	398	0.793624082	249
TCGA-25-1329-01	221	0.751800183	129
TCGA-25-1623-01	177	0.378344842	95
TCGA-25-1625-01	240	0.425014894	137
TCGA-25-1626-01	92	0.554011736	41
TCGA-25-1627-01	388	0.795133326	272
TCGA-25-1628-01	174	0.676656315	101
TCGA-25-1630-01	356	0.617181388	208
TCGA-25-1631-01	161	0.886993686	90
TCGA-25-1632-01	308	0.948488797	191
TCGA-25-1633-01	231	0.989026575	139
TCGA-25-1634-01	278	0.744620913	186
TCGA-25-1635-01	208	0.909314813	127
TCGA-25-1870-01	343	0.750885715	207
TCGA-25-1871-01	315	0.931997095	190
TCGA-25-1877-01	484	0.938984822	318
TCGA-25-1878-01	198	0.777792924	114
TCGA-25-2042-01	204	0.439532989	114
TCGA-25-2391-01	280	0.916487523	187
TCGA-25-2392-01	694	0.85467674	524
TCGA-25-2393-01	503	0.83558251	317
TCGA-25-2396-01	355	0.627131647	227
TCGA-25-2397-01	569	0.817275595	384
TCGA-25-2398-01	320	0.747791064	204
TCGA-25-2399-01	242	0.685725008	152
TCGA-25-2400-01	487	0.788541241	308
TCGA-25-2401-01	308	0.422282747	188
TCGA-25-2404-01	213	0.58356003	127
TCGA-25-2408-01	98	0.185353668	48
TCGA-26-1438-01	184	0.192614258	109
TCGA-26-1439-01	119	0.847232944	64
TCGA-26-1440-01	161	0.319584454	98
TCGA-26-1442-01	167	0.106594054	101
TCGA-26-1443-01	256	0.123102726	193
TCGA-26-1799-01	240	0.181509679	165
TCGA-26-5132-01	151	0.254968509	88
TCGA-26-5133-01	243	0.94329887	152
TCGA-26-5134-01	130	0.080527371	70
TCGA-26-5135-01	187	0.107627932	113
TCGA-26-5136-01	122	0.373775605	62
TCGA-26-5139-01	121	0.129635933	57
TCGA-26-6173-01	143	0.273633033	75
TCGA-26-6174-01	82	0.167846215	24
TCGA-26-A7UX-01	172	0.122211193	113
TCGA-27-1830-01	225	0.410201226	150
TCGA-27-1831-01	133	0.100198008	75
TCGA-27-1832-01	264	0.257597282	197
TCGA-27-1833-01	122	0.186490045	61
TCGA-27-1834-01	166	0.58346735	106
TCGA-27-1835-01	555	0.195933573	442
TCGA-27-1836-01	216	0.068224061	135
TCGA-27-1837-01	143	0.102647779	81
TCGA-27-1838-01	280	0.268373513	204
TCGA-27-2518-01	213	0.127743956	130
TCGA-27-2519-01	148	0.337242304	89
TCGA-27-2521-01	246	0.5996397	166
TCGA-27-2523-01	177	0.129317842	125
TCGA-27-2524-01	170	0.893509002	99
TCGA-27-2526-01	217	0.181626798	149
TCGA-27-2527-01	144	0.146100584	85
TCGA-27-2528-01	184	0.113233694	109
TCGA-28-1746-01	163	0.220873591	92
TCGA-28-1747-01	244	0.109182941	171
TCGA-28-1749-01	126	0.150582393	76
TCGA-28-1750-01	174	0.720511694	103
TCGA-28-1751-01	120	0.184341837	58
TCGA-28-1752-01	132	0.241763805	70
TCGA-28-1753-01	143	0.127154378	90
TCGA-28-1755-01	97	0.120466324	48
TCGA-28-1756-01	194	0.174337273	115
TCGA-28-1757-01	186	0.149217561	116
TCGA-28-2501-01	118	0.157789272	70
TCGA-28-2502-01	205	0.214397702	154
TCGA-28-2506-01	135	0.625932893	73
TCGA-28-2509-01	91	0.786887237	45
TCGA-28-2510-01	82	0.198652616	38
TCGA-28-2513-01	88	0.170993384	39
TCGA-28-2514-01	238	0.719857078	159
TCGA-28-5204-01	316	0.435514731	232
TCGA-28-5207-01	150	0.324654685	73
TCGA-28-5208-01	67	0.118701335	23
TCGA-28-5209-01	126	0.224181539	74
TCGA-28-5211-01	126	0.129703435	64
TCGA-28-5213-01	137	0.240248157	80
TCGA-28-5214-01	175	0.162408743	110
TCGA-28-5215-01	81	0.553321757	30
TCGA-28-5216-01	180	0.526763319	109
TCGA-28-5218-01	66	0.947730774	24
TCGA-28-5219-01	119	0.291396258	67
TCGA-28-5220-01	193	0.9332663	133
TCGA-28-6450-01	355	0.233362242	269
TCGA-29-1688-01	277	0.82877458	149
TCGA-29-1690-01	84	0.161878077	39
TCGA-29-1691-01	444	0.820786393	283
TCGA-29-1692-01	340	0.665496311	201
TCGA-29-1693-01	381	0.948744893	231
TCGA-29-1694-01	296	0.895087404	176
TCGA-29-1695-01	398	0.730518692	247
TCGA-29-1696-01	177	0.974725674	91
TCGA-29-1697-01	551	0.911044215	370
TCGA-29-1698-01	375	0.780360415	251
TCGA-29-1699-01	353	0.765721451	208
TCGA-29-1701-01	379	0.712078333	244
TCGA-29-1702-01	795	0.854714998	584
TCGA-29-1703-01	349	0.965363756	220
TCGA-29-1704-01	545	0.577222355	374
TCGA-29-1705-01	325	0.794164629	187
TCGA-29-1707-01	325	0.890389013	193
TCGA-29-1710-01	176	0.482236184	87
TCGA-29-1711-01	562	0.943250163	362
TCGA-29-1761-01	684	0.794364049	448
TCGA-29-1762-01	231	0.941537778	129
TCGA-29-1763-01	554	0.855370185	391
TCGA-29-1764-01	142	0.827112239	77
TCGA-29-1766-01	289	0.70891547	172
TCGA-29-1768-01	184	0.555296308	100
TCGA-29-1769-01	326	0.837457801	198
TCGA-29-1770-01	256	0.815335095	153
TCGA-29-1771-01	109	0.707587856	39
TCGA-29-1774-01	181	0.512971792	106
TCGA-29-1775-01	291	0.775007351	174
TCGA-29-1776-01	222	0.954690214	125
TCGA-29-1777-01	396	0.896393523	253
TCGA-29-1778-01	435	0.963739354	253
TCGA-29-1781-01	510	0.943439407	316
TCGA-29-1783-01	275	0.72578312	167
TCGA-29-1784-01	349	0.717878152	220
TCGA-29-1785-01	426	0.440651619	289
TCGA-29-2414-01	352	0.697254015	223
TCGA-29-2425-01	269	0.915115736	162
TCGA-29-2427-01	155	0.93095431	84
TCGA-29-2428-01	260	0.69489964	149
TCGA-29-2429-01	620	0.6469863	410
TCGA-29-2431-01	393	0.572985578	236
TCGA-29-2432-01	199	0.888338614	114
TCGA-29-2434-01	685	0.708246902	461
TCGA-29-2436-01	130	0.163640421	63
TCGA-29-A5NZ-01	462	0.987902744	307
TCGA-2A-A8VL-01	117	0.030013464	62
TCGA-2A-A8VO-01	89	0.02106748	44
TCGA-2A-A8VT-01	104	0.758442952	50
TCGA-2A-A8VV-01	122	0.059009485	67
TCGA-2A-A8VX-01	402	0.075833125	325
TCGA-2A-A8W1-01	378	0.110092831	301
TCGA-2A-A8W3-01	117	0.077593008	65
TCGA-2A-AAYF-01	113	0.022169234	48
TCGA-2A-AAYO-01	81	0.020800026	42
TCGA-2A-AAYU-01	163	0.040026506	96
TCGA-2E-A9G8-01	407	0.877885741	262
TCGA-2F-A9KO-01	210	0.68508263	139
TCGA-2F-A9KP-01	341	0.358664469	215
TCGA-2F-A9KQ-01	124	0.60998484	69
TCGA-2F-A9KR-01	166	0.931455129	103
TCGA-2F-A9KT-01	247	0.711543586	150
TCGA-2F-A9KW-01	405	0.767226757	249
TCGA-2G-AAEW-01	69	0.479775177	23
TCGA-2G-AAEX-01	103	0.511224279	45
TCGA-2G-AAF1-01	49	0.220242571	11
TCGA-2G-AAF4-01	96	0.731739908	41
TCGA-2G-AAF6-01	115	0.922455102	58
TCGA-2G-AAF8-01	113	0.536216399	51
TCGA-2G-AAFG-01	80	0.47000517	27
TCGA-2G-AAFH-01	157	0.575219865	85
TCGA-2G-AAFI-01	121	0.835712561	55
TCGA-2G-AAFJ-01	106	0.763123884	56
TCGA-2G-AAFL-01	61	0.091203426	21
TCGA-2G-AAFM-01	64	0.350225742	21
TCGA-2G-AAFN-01	218	0.497459905	136
TCGA-2G-AAFO-01	76	0.407127875	30
TCGA-2G-AAFV-01	112	0.932912033	55
TCGA-2G-AAFY-01	52	0.500449201	13
TCGA-2G-AAFZ-01	118	0.863982687	66
TCGA-2G-AAG0-01	137	0.542881029	74
TCGA-2G-AAG3-01	60	0.774471243	22
TCGA-2G-AAG5-01	120	0.354618628	56
TCGA-2G-AAG6-01	114	0.778209181	46
TCGA-2G-AAG7-01	136	0.929675471	73
TCGA-2G-AAG8-01	136	0.339566099	70
TCGA-2G-AAG9-01	100	0.645675417	42
TCGA-2G-AAGA-01	101	0.557713749	45
TCGA-2G-AAGC-01	96	0.388892793	44
TCGA-2G-AAGE-01	149	0.720818921	82
TCGA-2G-AAGF-01	114	0.673961591	58
TCGA-2G-AAGG-01	191	0.883781369	114
TCGA-2G-AAGI-01	147	0.979244012	69
TCGA-2G-AAGJ-01	126	0.563246026	66
TCGA-2G-AAGK-01	76	0.827519354	28
TCGA-2G-AAGM-01	123	0.782821957	57
TCGA-2G-AAGN-01	101	0.529834972	47
TCGA-2G-AAGO-01	157	0.47616838	83
TCGA-2G-AAGP-01	104	0.648635113	50
TCGA-2G-AAGS-01	128	0.45536054	63
TCGA-2G-AAGT-01	219	0.842397683	130
TCGA-2G-AAGV-01	62	0.86857124	18
TCGA-2G-AAGW-01	193	0.793440175	108
TCGA-2G-AAGX-01	67	0.321979087	14
TCGA-2G-AAGY-01	137	0.622631455	66
TCGA-2G-AAGZ-01	68	0.080950499	25
TCGA-2G-AAH0-01	106	0.430216532	46
TCGA-2G-AAH2-01	80	0.849687194	29
TCGA-2G-AAH3-01	75	0.826493364	28
TCGA-2G-AAH4-01	131	0.723486347	67
TCGA-2G-AAH8-01	138	0.628032411	76
TCGA-2G-AAHA-01	78	0.910912502	32
TCGA-2G-AAHC-01	73	0.494733435	28
TCGA-2G-AAHG-01	92	0.926714207	41
TCGA-2G-AAHL-01	79	0.498564852	32
TCGA-2G-AAHN-01	47	0.367547781	10
TCGA-2G-AAHP-01	82	0.900102543	27
TCGA-2G-AAHT-01	79	0.634299011	30
TCGA-2G-AAKD-01	109	0.518521969	50
TCGA-2G-AAKG-01	60	0.661917745	20
TCGA-2G-AAKH-01	105	0.500600148	47
TCGA-2G-AAKL-01	206	0.853898884	120
TCGA-2G-AAKM-01	129	0.821207574	63
TCGA-2G-AAKO-01	47	0.168882532	9
TCGA-2G-AAL5-01	84	0.947628022	39
TCGA-2G-AAL7-01	48	0.514876632	11
TCGA-2G-AALF-01	111	0.581959571	53
TCGA-2G-AALG-01	98	0.880480671	39
TCGA-2G-AALN-01	152	0.93414369	82
TCGA-2G-AALO-01	101	0.947630736	51
TCGA-2G-AALP-01	178	0.999856165	104
TCGA-2G-AALQ-01	89	0.947755721	28
TCGA-2G-AALR-01	164	0.844855065	96
TCGA-2G-AALS-01	53	0.474674834	14
TCGA-2G-AALT-01	61	0.362044117	19
TCGA-2G-AALW-01	92	0.868868849	37
TCGA-2G-AALX-01	146	0.907111779	73
TCGA-2G-AALY-01	88	0.764824116	35
TCGA-2G-AALZ-01	75	0.423749497	22
TCGA-2G-AAM2-01	223	0.942214266	144
TCGA-2G-AAM3-01	113	0.882628521	60
TCGA-2G-AAM4-01	201	0.946723386	124
TCGA-2H-A9GF-01	524	0.866838198	345
TCGA-2H-A9GH-01	358	0.478795259	217
TCGA-2H-A9GI-01	279	0.915634702	154
TCGA-2H-A9GJ-01	356	0.365578476	232
TCGA-2H-A9GK-01	143	0.386860294	69
TCGA-2H-A9GL-01	219	0.67144209	133
TCGA-2H-A9GM-01	373	0.631104331	216
TCGA-2H-A9GN-01	509	0.702217141	348
TCGA-2H-A9GO-01	189	0.625403295	99
TCGA-2H-A9GQ-01	810	0.863713353	579
TCGA-2H-A9GR-01	259	0.503472631	155
TCGA-2J-AAB1-01	85	0.069676796	32
TCGA-2J-AAB4-01	69	0.224024219	29
TCGA-2J-AAB6-01	175	0.999644316	103
TCGA-2J-AAB8-01	128	0.228616964	68
TCGA-2J-AAB9-01	46	0.00790392	8
TCGA-2J-AABA-01	76	0.183930207	27
TCGA-2J-AABE-01	96	0.218743668	39
TCGA-2J-AABF-01	111	0.208435853	49
TCGA-2J-AABH-01	123	0.323682091	61
TCGA-2J-AABI-01	120	0.936700387	54
TCGA-2J-AABK-01	58	0.063970751	14
TCGA-2J-AABO-01	109	0.421362966	49
TCGA-2J-AABP-01	390	0.699558109	266
TCGA-2J-AABR-01	47	0.001005142	9
TCGA-2J-AABT-01	87	0.1657044	42
TCGA-2J-AABU-01	115	0.596031585	55
TCGA-2J-AABV-01	76	0.004039435	29
TCGA-2K-A9WE-01	41	0.18295202	3
TCGA-2L-AAQA-01	130	0.197994673	63
TCGA-2L-AAQE-01	117	0.692175796	65
TCGA-2L-AAQI-01	89	0.298225941	34
TCGA-2L-AAQJ-01	113	0.240818587	51
TCGA-2L-AAQL-01	86	0.23500619	35
TCGA-2L-AAQM-01	82	0.947740978	34
TCGA-2V-A95S-01	84	0.245784405	30
TCGA-2W-A8YY-01	41	0.07431551	6
TCGA-2X-A9D5-01	86	0.493761688	37
TCGA-2X-A9D6-01	65	0.319125807	18
TCGA-2Y-A9GS-01	109	0.719476541	58
TCGA-2Y-A9GT-01	83	0.062187446	36
TCGA-2Y-A9GU-01	120	0.317505909	55
TCGA-2Y-A9GV-01	85	0.092790726	38
TCGA-2Y-A9GW-01	81	0.776233756	33
TCGA-2Y-A9GX-01	40	0.174674088	5
TCGA-2Y-A9GY-01	203	0.696873558	115
TCGA-2Y-A9GZ-01	353	0.890420828	225
TCGA-2Y-A9H0-01	620	0.206101593	439
TCGA-2Y-A9H1-01	93	0.390791077	37
TCGA-2Y-A9H2-01	142	0.80131409	85
TCGA-2Y-A9H3-01	158	0.591576833	84
TCGA-2Y-A9H4-01	186	0.281848534	112
TCGA-2Y-A9H5-01	88	0.525677253	41
TCGA-2Y-A9H6-01	239	0.260411914	137
TCGA-2Y-A9H7-01	101	0.160754987	47
TCGA-2Y-A9H8-01	176	0.545865574	102
TCGA-2Y-A9H9-01	348	0.26326484	232
TCGA-2Y-A9HA-01	215	0.36492941	133
TCGA-2Y-A9HB-01	78	0.158512707	36
TCGA-2Z-A9J1-01	83	0.749664359	38
TCGA-2Z-A9J2-01	69	0.262911437	24
TCGA-2Z-A9J3-01	89	0.947559763	30
TCGA-2Z-A9J5-01	53	0.947728691	18
TCGA-2Z-A9J6-01	112	0.594459987	55
TCGA-2Z-A9J7-01	68	0.136727437	22
TCGA-2Z-A9J8-01	90	0.378560079	43
TCGA-2Z-A9J9-01	73	7.31E-05	33
TCGA-2Z-A9JD-01	59	0.081879276	20
TCGA-2Z-A9JE-01	85	0.097128901	37
TCGA-2Z-A9JG-01	65	0.947697012	24
TCGA-2Z-A9JI-01	107	0.882804386	50
TCGA-2Z-A9JJ-01	86	0.120056075	37
TCGA-2Z-A9JK-01	77	0.087668512	31
TCGA-2Z-A9JL-01	85	0.071557985	36
TCGA-2Z-A9JM-01	57	0.160202534	16
TCGA-2Z-A9JN-01	97	7.57E-05	56
TCGA-2Z-A9JO-01	35	7.43E-06	6
TCGA-2Z-A9JP-01	89	0.188620792	35
TCGA-2Z-A9JQ-01	63	0.143945879	18
TCGA-2Z-A9JR-01	92	0.17000266	46
TCGA-2Z-A9JS-01	67	0.178807075	20
TCGA-2Z-A9JT-01	93	0.193554599	38
TCGA-30-1714-01	426	0.649191419	278
TCGA-30-1718-01	450	0.897788308	279
TCGA-30-1853-01	304	0.945959953	181
TCGA-30-1855-01	349	0.872323109	223
TCGA-30-1856-01	662	0.597273632	454
TCGA-30-1857-01	322	0.688187931	197
TCGA-30-1859-01	267	0.635292217	155
TCGA-30-1860-01	646	0.99426891	430
TCGA-30-1861-01	406	0.946043101	255
TCGA-30-1862-01	290	0.946806603	172
TCGA-30-1866-01	378	0.909031743	245
TCGA-30-1867-01	266	0.578980962	140
TCGA-30-1880-01	210	0.947785824	126
TCGA-30-1887-01	252	0.512652616	154
TCGA-30-1891-01	329	0.988174461	213
TCGA-30-1892-01	243	0.379531948	151
TCGA-31-1944-01	338	0.675293727	212
TCGA-31-1946-01	401	0.441814433	257
TCGA-31-1950-01	236	0.663602199	141
TCGA-31-1951-01	511	0.407343009	349
TCGA-31-1953-01	673	0.8873211	484
TCGA-31-1955-01	257	0.930345822	163
TCGA-31-1956-01	264	0.804335086	152
TCGA-31-1959-01	316	0.970118034	184
TCGA-32-1970-01	266	0.2876112	182
TCGA-32-1973-01	201	0.859465045	117
TCGA-32-1976-01	131	0.41159352	74
TCGA-32-1977-01	132	0.201298375	68
TCGA-32-1978-01	250	0.456959951	166
TCGA-32-1979-01	100	0.223545716	45
TCGA-32-1980-01	73	0.122045843	37
TCGA-32-1982-01	86	0.131541298	29
TCGA-32-1986-01	193	0.160134579	120
TCGA-32-1987-01	288	0.28345025	219
TCGA-32-1991-01	133	0.258238501	66
TCGA-32-2491-01	206	0.227167459	140
TCGA-32-2494-01	212	0.166652429	140
TCGA-32-2495-01	178	0.333581407	113
TCGA-32-2615-01	216	0.70556458	145
TCGA-32-2616-01	122	0.168322267	65
TCGA-32-2632-01	123	0.706218046	53
TCGA-32-2634-01	123	0.91402307	67
